game_id,player_x_id,player_o_id,move_id,pre_state,move,post_state
83,3,6,7,ooxxox---,8,ooxxox--x
84,3,6,1,---------,0,x--------
84,3,6,2,x--------,2,x-o------
84,3,6,3,x-o------,3,x-ox-----
84,3,6,4,x-ox-----,5,x-ox-o---
84,3,6,5,x-ox-o---,6,x-ox-ox--
85,3,6,1,---------,5,-----x---
85,3,6,2,-----x---,0,o----x---
85,3,6,3,o----x---,2,o-x--x---
85,3,6,4,o-x--x---,1,oox--x---
85,3,6,5,oox--x---,8,oox--x--x
86,3,9,1,---------,7,-------x-
86,3,9,2,-------x-,4,----o--x-
86,3,9,3,----o--x-,0,x---o--x-
86,3,9,4,x---o--x-,1,xo--o--x-
86,3,9,5,xo--o--x-,6,xo--o-xx-
86,3,9,6,xo--o-xx-,2,xoo-o-xx-
86,3,9,7,xoo-o-xx-,3,xooxo-xx-
87,3,9,1,---------,0,x--------
87,3,9,2,x--------,1,xo-------
87,3,9,3,xo-------,3,xo-x-----
87,3,9,4,xo-x-----,2,xoox-----
87,3,9,5,xoox-----,4,xooxx----
87,3,9,6,xooxx----,5,xooxxo---
87,3,9,7,xooxxo---,6,xooxxox--
88,3,9,1,---------,8,--------x
88,3,9,2,--------x,5,-----o--x
88,3,9,3,-----o--x,4,----xo--x
88,3,9,4,----xo--x,0,o---xo--x
88,3,9,5,o---xo--x,6,o---xox-x
88,3,9,6,o---xox-x,1,oo--xox-x
88,3,9,7,oo--xox-x,2,oox-xox-x
89,3,9,1,---------,1,-x-------
89,3,9,2,-x-------,0,ox-------
89,3,9,3,ox-------,3,ox-x-----
89,3,9,4,ox-x-----,4,ox-xo----
89,3,9,5,ox-xo----,8,ox-xo---x
89,3,9,6,ox-xo---x,2,oxoxo---x
89,3,9,7,oxoxo---x,6,oxoxo-x-x
89,3,9,8,oxoxo-x-x,7,oxoxo-xox
89,3,9,9,oxoxo-xox,5,oxoxoxxox
90,3,9,1,---------,2,--x------
90,3,9,2,--x------,1,-ox------
90,3,9,3,-ox------,4,-ox-x----
90,3,9,4,-ox-x----,0,oox-x----
90,3,9,5,oox-x----,8,oox-x---x
90,3,9,6,oox-x---x,3,ooxox---x
90,3,9,7,ooxox---x,5,ooxoxx--x
91,6,3,1,---------,0,x--------
91,6,3,2,x--------,4,x---o----
91,6,3,3,x---o----,1,xx--o----
91,6,3,4,xx--o----,2,xxo-o----
91,6,3,5,xxo-o----,8,xxo-o---x
91,6,3,6,xxo-o---x,3,xxooo---x
91,6,3,7,xxooo---x,5,xxooox--x
91,6,3,8,xxooox--x,6,xxoooxo-x
92,6,3,1,---------,0,x--------
92,6,3,2,x--------,4,x---o----
92,6,3,3,x---o----,1,xx--o----
92,6,3,4,xx--o----,2,xxo-o----
92,6,3,5,xxo-o----,5,xxo-ox---
92,6,3,6,xxo-ox---,6,xxo-oxo--
93,6,3,1,---------,0,x--------
93,6,3,2,x--------,4,x---o----
93,6,3,3,x---o----,1,xx--o----
93,6,3,4,xx--o----,2,xxo-o----
93,6,3,5,xxo-o----,6,xxo-o-x--
93,6,3,6,xxo-o-x--,3,xxooo-x--
93,6,3,7,xxooo-x--,5,xxoooxx--
93,6,3,8,xxoooxx--,7,xxoooxxo-
93,6,3,9,xxoooxxo-,8,xxoooxxox
94,6,3,1,---------,0,x--------
94,6,3,2,x--------,4,x---o----
94,6,3,3,x---o----,1,xx--o----
94,6,3,4,xx--o----,2,xxo-o----
94,6,3,5,xxo-o----,5,xxo-ox---
94,6,3,6,xxo-ox---,6,xxo-oxo--
95,6,3,1,---------,0,x--------
95,6,3,2,x--------,4,x---o----
95,6,3,3,x---o----,1,xx--o----
95,6,3,4,xx--o----,2,xxo-o----
95,6,3,5,xxo-o----,7,xxo-o--x-
95,6,3,6,xxo-o--x-,3,xxooo--x-
95,6,3,7,xxooo--x-,5,xxooox-x-
95,6,3,8,xxooox-x-,6,xxoooxox-
96,7,3,1,---------,0,x--------
96,7,3,2,x--------,4,x---o----
96,7,3,3,x---o----,1,xx--o----
96,7,3,4,xx--o----,2,xxo-o----
96,7,3,5,xxo-o----,3,xxoxo----
96,7,3,6,xxoxo----,6,xxoxo-o--
97,7,3,1,---------,0,x--------
97,7,3,2,x--------,4,x---o----
97,7,3,3,x---o----,2,x-x-o----
97,7,3,4,x-x-o----,5,x-x-oo---
97,7,3,5,x-x-oo---,1,xxx-oo---
98,7,3,1,---------,0,x--------
98,7,3,2,x--------,4,x---o----
98,7,3,3,x---o----,3,x--xo----
98,7,3,4,x--xo----,6,x--xo-o--
98,7,3,5,x--xo-o--,7,x--xo-ox-
98,7,3,6,x--xo-ox-,2,x-oxo-ox-
99,7,3,1,---------,0,x--------
99,7,3,2,x--------,4,x---o----
99,7,3,3,x---o----,3,x--xo----
99,7,3,4,x--xo----,6,x--xo-o--
99,7,3,5,x--xo-o--,8,x--xo-o-x
99,7,3,6,x--xo-o-x,1,xo-xo-o-x
99,7,3,7,xo-xo-o-x,7,xo-xo-oxx
99,7,3,8,xo-xo-oxx,2,xooxo-oxx
100,7,3,1,---------,0,x--------
100,7,3,2,x--------,4,x---o----
100,7,3,3,x---o----,1,xx--o----
100,7,3,4,xx--o----,2,xxo-o----
100,7,3,5,xxo-o----,5,xxo-ox---
100,7,3,6,xxo-ox---,6,xxo-oxo--
101,9,3,1,---------,0,x--------
101,9,3,2,x--------,4,x---o----
101,9,3,3,x---o----,1,xx--o----
101,9,3,4,xx--o----,2,xxo-o----
101,9,3,5,xxo-o----,6,xxo-o-x--
101,9,3,6,xxo-o-x--,3,xxooo-x--
101,9,3,7,xxooo-x--,5,xxoooxx--
101,9,3,8,xxoooxx--,7,xxoooxxo-
101,9,3,9,xxoooxxo-,8,xxoooxxox
102,9,3,1,---------,0,x--------
102,9,3,2,x--------,4,x---o----
102,9,3,3,x---o----,1,xx--o----
102,9,3,4,xx--o----,2,xxo-o----
102,9,3,5,xxo-o----,6,xxo-o-x--
102,9,3,6,xxo-o-x--,3,xxooo-x--
102,9,3,7,xxooo-x--,5,xxoooxx--
102,9,3,8,xxoooxx--,7,xxoooxxo-
102,9,3,9,xxoooxxo-,8,xxoooxxox
103,9,3,1,---------,0,x--------
103,9,3,2,x--------,4,x---o----
103,9,3,3,x---o----,1,xx--o----
103,9,3,4,xx--o----,2,xxo-o----
103,9,3,5,xxo-o----,6,xxo-o-x--
103,9,3,6,xxo-o-x--,3,xxooo-x--
103,9,3,7,xxooo-x--,5,xxoooxx--
103,9,3,8,xxoooxx--,7,xxoooxxo-
103,9,3,9,xxoooxxo-,8,xxoooxxox
104,9,3,1,---------,0,x--------
104,9,3,2,x--------,4,x---o----
104,9,3,3,x---o----,1,xx--o----
104,9,3,4,xx--o----,2,xxo-o----
104,9,3,5,xxo-o----,6,xxo-o-x--
104,9,3,6,xxo-o-x--,3,xxooo-x--
104,9,3,7,xxooo-x--,5,xxoooxx--
104,9,3,8,xxoooxx--,7,xxoooxxo-
104,9,3,9,xxoooxxo-,8,xxoooxxox
105,9,3,1,---------,0,x--------
105,9,3,2,x--------,4,x---o----
105,9,3,3,x---o----,1,xx--o----
105,9,3,4,xx--o----,2,xxo-o----
105,9,3,5,xxo-o----,6,xxo-o-x--
105,9,3,6,xxo-o-x--,3,xxooo-x--
105,9,3,7,xxooo-x--,5,xxoooxx--
105,9,3,8,xxoooxx--,7,xxoooxxo-
105,9,3,9,xxoooxxo-,8,xxoooxxox
106,10,3,1,---------,7,-------x-
106,10,3,2,-------x-,3,---o---x-
106,10,3,3,---o---x-,5,---o-x-x-
106,10,3,4,---o-x-x-,2,--oo-x-x-
106,10,3,5,--oo-x-x-,0,x-oo-x-x-
106,10,3,6,x-oo-x-x-,4,x-ooox-x-
106,10,3,7,x-ooox-x-,6,x-oooxxx-
106,10,3,8,x-oooxxx-,8,x-oooxxxo
106,10,3,9,x-oooxxxo,1,xxoooxxxo
107,10,3,1,---------,1,-x-------
107,10,3,2,-x-------,0,ox-------
107,10,3,3,ox-------,8,ox------x
107,10,3,4,ox------x,4,ox--o---x
107,10,3,5,ox--o---x,6,ox--o-x-x
107,10,3,6,ox--o-x-x,7,ox--o-xox
107,10,3,7,ox--o-xox,5,ox--oxxox
107,10,3,8,ox--oxxox,2,oxo-oxxox
107,10,3,9,oxo-oxxox,3,oxoxoxxox
108,10,3,1,---------,2,--x------
108,10,3,2,--x------,4,--x-o----
108,10,3,3,--x-o----,7,--x-o--x-
108,10,3,4,--x-o--x-,3,--xoo--x-
108,10,3,5,--xoo--x-,5,--xoox-x-
108,10,3,6,--xoox-x-,8,--xoox-xo
108,10,3,7,--xoox-xo,1,-xxoox-xo
108,10,3,8,-xxoox-xo,0,oxxoox-xo
109,10,3,1,---------,5,-----x---
109,10,3,2,-----x---,0,o----x---
109,10,3,3,o----x---,3,o--x-x---
109,10,3,4,o--x-x---,4,o--xox---
109,10,3,5,o--xox---,7,o--xox-x-
109,10,3,6,o--xox-x-,1,oo-xox-x-
109,10,3,7,oo-xox-x-,6,oo-xoxxx-
109,10,3,8,oo-xoxxx-,8,oo-xoxxxo
110,10,3,1,---------,2,--x------
110,10,3,2,--x------,4,--x-o----
110,10,3,3,--x-o----,5,--x-ox---
110,10,3,4,--x-ox---,8,--x-ox--o
110,10,3,5,--x-ox--o,3,--xxox--o
110,10,3,6,--xxox--o,0,o-xxox--o
111,8,3,1,---------,0,x--------
111,8,3,2,x--------,4,x---o----
111,8,3,3,x---o----,1,xx--o----
111,8,3,4,xx--o----,2,xxo-o----
111,8,3,5,xxo-o----,3,xxoxo----
111,8,3,6,xxoxo----,6,xxoxo-o--
112,8,3,1,---------,0,x--------
112,8,3,2,x--------,4,x---o----
112,8,3,3,x---o----,1,xx--o----
112,8,3,4,xx--o----,2,xxo-o----
112,8,3,5,xxo-o----,3,xxoxo----
112,8,3,6,xxoxo----,6,xxoxo-o--
113,8,3,1,---------,0,x--------
113,8,3,2,x--------,6,x-----o--
113,8,3,3,x-----o--,1,xx----o--
113,8,3,4,xx----o--,2,xxo---o--
113,8,3,5,xxo---o--,3,xxox--o--
113,8,3,6,xxox--o--,4,xxoxo-o--
114,8,3,1,---------,0,x--------
114,8,3,2,x--------,4,x---o----
114,8,3,3,x---o----,1,xx--o----
114,8,3,4,xx--o----,2,xxo-o----
114,8,3,5,xxo-o----,3,xxoxo----
114,8,3,6,xxoxo----,6,xxoxo-o--
115,8,3,1,---------,0,x--------
115,8,3,2,x--------,4,x---o----
115,8,3,3,x---o----,1,xx--o----
115,8,3,4,xx--o----,2,xxo-o----
115,8,3,5,xxo-o----,3,xxoxo----
115,8,3,6,xxoxo----,6,xxoxo-o--
116,5,3,1,---------,8,--------x
116,5,3,2,--------x,7,-------ox
116,5,3,3,-------ox,6,------xox
116,5,3,4,------xox,4,----o-xox
116,5,3,5,----o-xox,5,----oxxox
116,5,3,6,----oxxox,1,-o--oxxox
117,5,3,1,---------,8,--------x
117,5,3,2,--------x,4,----o---x
117,5,3,3,----o---x,7,----o--xx
117,5,3,4,----o--xx,6,----o-oxx
117,5,3,5,----o-oxx,5,----oxoxx
117,5,3,6,----oxoxx,2,--o-oxoxx
118,5,3,1,---------,8,--------x
118,5,3,2,--------x,4,----o---x
118,5,3,3,----o---x,7,----o--xx
118,5,3,4,----o--xx,6,----o-oxx
118,5,3,5,----o-oxx,5,----oxoxx
118,5,3,6,----oxoxx,2,--o-oxoxx
119,5,3,1,---------,8,--------x
119,5,3,2,--------x,4,----o---x
119,5,3,3,----o---x,7,----o--xx
119,5,3,4,----o--xx,6,----o-oxx
119,5,3,5,----o-oxx,5,----oxoxx
119,5,3,6,----oxoxx,2,--o-oxoxx
120,5,3,1,---------,8,--------x
120,5,3,2,--------x,4,----o---x
120,5,3,3,----o---x,7,----o--xx
120,5,3,4,----o--xx,6,----o-oxx
120,5,3,5,----o-oxx,5,----oxoxx
120,5,3,6,----oxoxx,2,--o-oxoxx
121,1,4,1,---------,5,-----x---
121,1,4,2,-----x---,0,o----x---
121,1,4,3,o----x---,4,o---xx---
121,1,4,4,o---xx---,1,oo--xx---
121,1,4,5,oo--xx---,7,oo--xx-x-
121,1,4,6,oo--xx-x-,3,oo-oxx-x-
121,1,4,7,oo-oxx-x-,2,ooxoxx-x-
121,1,4,8,ooxoxx-x-,6,ooxoxxox-
122,1,4,1,---------,0,x--------
122,1,4,2,x--------,1,xo-------
122,1,4,3,xo-------,3,xo-x-----
122,1,4,4,xo-x-----,2,xoox-----
122,1,4,5,xoox-----,4,xooxx----
122,1,4,6,xooxx----,5,xooxxo---
122,1,4,7,xooxxo---,7,xooxxo-x-
122,1,4,8,xooxxo-x-,6,xooxxoox-
122,1,4,9,xooxxoox-,8,xooxxooxx
123,1,10,1,---------,2,--x------
123,1,10,2,--x------,7,--x----o-
123,1,10,3,--x----o-,1,-xx----o-
123,1,10,4,-xx----o-,0,oxx----o-
123,1,10,5,oxx----o-,6,oxx---xo-
123,1,10,6,oxx---xo-,5,oxx--oxo-
123,1,10,7,oxx--oxo-,8,oxx--oxox
123,1,10,8,oxx--oxox,3,oxxo-oxox
123,1,10,9,oxxo-oxox,4,oxxoxoxox
124,1,10,1,---------,0,x--------
124,1,10,2,x--------,2,x-o------
124,1,10,3,x-o------,1,xxo------
124,1,10,4,xxo------,4,xxo-o----
124,1,10,5,xxo-o----,8,xxo-o---x
124,1,10,6,xxo-o---x,3,xxooo---x
124,1,10,7,xxooo---x,5,xxooox--x
124,1,10,8,xxooox--x,6,xxoooxo-x
125,1,10,1,---------,1,-x-------
125,1,10,2,-x-------,0,ox-------
125,1,10,3,ox-------,3,ox-x-----
125,1,10,4,ox-x-----,5,ox-x-o---
125,1,10,5,ox-x-o---,7,ox-x-o-x-
125,1,10,6,ox-x-o-x-,4,ox-xoo-x-
125,1,10,7,ox-xoo-x-,6,ox-xooxx-
125,1,10,8,ox-xooxx-,8,ox-xooxxo
126,1,10,1,---------,3,---x-----
126,1,10,2,---x-----,6,---x--o--
126,1,10,3,---x--o--,2,--xx--o--
126,1,10,4,--xx--o--,1,-oxx--o--
126,1,10,5,-oxx--o--,7,-oxx--ox-
126,1,10,6,-oxx--ox-,4,-oxxo-ox-
126,1,10,7,-oxxo-ox-,5,-oxxoxox-
126,1,10,8,-oxxoxox-,0,ooxxoxox-
126,1,10,9,ooxxoxox-,8,ooxxoxoxx
127,1,6,1,---------,2,--x------
127,1,6,2,--x------,0,o-x------
127,1,6,3,o-x------,7,o-x----x-
127,1,6,4,o-x----x-,3,o-xo---x-
127,1,6,5,o-xo---x-,8,o-xo---xx
127,1,6,6,o-xo---xx,5,o-xo-o-xx
127,1,6,7,o-xo-o-xx,4,o-xoxo-xx
127,1,6,8,o-xoxo-xx,6,o-xoxooxx
128,1,6,1,---------,7,-------x-
128,1,6,2,-------x-,1,-o-----x-
128,1,6,3,-o-----x-,4,-o--x--x-
128,1,6,4,-o--x--x-,0,oo--x--x-
128,1,6,5,oo--x--x-,2,oox-x--x-
128,1,6,6,oox-x--x-,6,oox-x-ox-
128,1,6,7,oox-x-ox-,8,oox-x-oxx
128,1,6,8,oox-x-oxx,3,ooxox-oxx
129,1,6,1,---------,0,x--------
129,1,6,2,x--------,2,x-o------
129,1,6,3,x-o------,4,x-o-x----
129,1,6,4,x-o-x----,1,xoo-x----
129,1,6,5,xoo-x----,3,xooxx----
129,1,6,6,xooxx----,8,xooxx---o
129,1,6,7,xooxx---o,5,xooxxx--o
130,1,7,1,---------,2,--x------
130,1,7,2,--x------,0,o-x------
130,1,7,3,o-x------,3,o-xx-----
130,1,7,4,o-xx-----,5,o-xx-o---
130,1,7,5,o-xx-o---,1,oxxx-o---
130,1,7,6,oxxx-o---,6,oxxx-oo--
130,1,7,7,oxxx-oo--,4,oxxxxoo--
130,1,7,8,oxxxxoo--,8,oxxxxoo-o
130,1,7,9,oxxxxoo-o,7,oxxxxooxo
131,1,7,1,---------,6,------x--
131,1,7,2,------x--,0,o-----x--
131,1,7,3,o-----x--,7,o-----xx-
131,1,7,4,o-----xx-,4,o---o-xx-
131,1,7,5,o---o-xx-,2,o-x-o-xx-
131,1,7,6,o-x-o-xx-,5,o-x-ooxx-
131,1,7,7,o-x-ooxx-,8,o-x-ooxxx
132,1,7,1,---------,1,-x-------
132,1,7,2,-x-------,0,ox-------
132,1,7,3,ox-------,7,ox-----x-
132,1,7,4,ox-----x-,4,ox--o--x-
132,1,7,5,ox--o--x-,6,ox--o-xx-
132,1,7,6,ox--o-xx-,8,ox--o-xxo
133,6,1,1,---------,0,x--------
133,6,1,2,x--------,6,x-----o--
133,6,1,3,x-----o--,1,xx----o--
133,6,1,4,xx----o--,7,xx----oo-
133,6,1,5,xx----oo-,2,xxx---oo-
134,6,1,1,---------,0,x--------
134,6,1,2,x--------,1,xo-------
134,6,1,3,xo-------,2,xox------
134,6,1,4,xox------,8,xox-----o
134,6,1,5,xox-----o,6,xox---x-o
134,6,1,6,xox---x-o,3,xoxo--x-o
134,6,1,7,xoxo--x-o,4,xoxox-x-o
135,6,1,1,---------,0,x--------
135,6,1,2,x--------,2,x-o------
135,6,1,3,x-o------,3,x-ox-----
135,6,1,4,x-ox-----,7,x-ox---o-
135,6,1,5,x-ox---o-,1,xxox---o-
135,6,1,6,xxox---o-,8,xxox---oo
135,6,1,7,xxox---oo,6,xxox--xoo
136,6,1,1,---------,0,x--------
136,6,1,2,x--------,8,x-------o
136,6,1,3,x-------o,1,xx------o
136,6,1,4,xx------o,3,xx-o----o
136,6,1,5,xx-o----o,2,xxxo----o
137,6,5,1,---------,0,x--------
137,6,5,2,x--------,8,x-------o
137,6,5,3,x-------o,1,xx------o
137,6,5,4,xx------o,7,xx-----oo
137,6,5,5,xx-----oo,2,xxx----oo
138,6,5,1,---------,0,x--------
138,6,5,2,x--------,4,x---o----
138,6,5,3,x---o----,1,xx--o----
138,6,5,4,xx--o----,3,xx-oo----
138,6,5,5,xx-oo----,2,xxxoo----
139,6,5,1,---------,0,x--------
139,6,5,2,x--------,8,x-------o
139,6,5,3,x-------o,1,xx------o
139,6,5,4,xx------o,7,xx-----oo
139,6,5,5,xx-----oo,2,xxx----oo
140,1,5,1,---------,5,-----x---
140,1,5,2,-----x---,8,-----x--o
140,1,5,3,-----x--o,4,----xx--o
140,1,5,4,----xx--o,7,----xx-oo
140,1,5,5,----xx-oo,0,x---xx-oo
140,1,5,6,x---xx-oo,6,x---xxooo
141,1,5,1,---------,5,-----x---
141,1,5,2,-----x---,8,-----x--o
141,1,5,3,-----x--o,1,-x---x--o
141,1,5,4,-x---x--o,7,-x---x-oo
141,1,5,5,-x---x-oo,2,-xx--x-oo
141,1,5,6,-xx--x-oo,6,-xx--xooo
142,1,5,1,---------,1,-x-------
142,1,5,2,-x-------,4,-x--o----
142,1,5,3,-x--o----,8,-x--o---x
142,1,5,4,-x--o---x,7,-x--o--ox
142,1,5,5,-x--o--ox,0,xx--o--ox
142,1,5,6,xx--o--ox,6,xx--o-oox
142,1,5,7,xx--o-oox,3,xx-xo-oox
142,1,5,8,xx-xo-oox,5,xx-xoooox
142,1,5,9,xx-xoooox,2,xxxxoooox
143,10,1,1,---------,7,-------x-
143,10,1,2,-------x-,8,-------xo
143,10,1,3,-------xo,3,---x---xo
143,10,1,4,---x---xo,1,-o-x---xo
143,10,1,5,-o-x---xo,6,-o-x--xxo
143,10,1,6,-o-x--xxo,0,oo-x--xxo
143,10,1,7,oo-x--xxo,5,oo-x-xxxo
143,10,1,8,oo-x-xxxo,2,ooox-xxxo
144,10,1,1,---------,1,-x-------
144,10,1,2,-x-------,6,-x----o--
144,10,1,3,-x----o--,8,-x----o-x
144,10,1,4,-x----o-x,5,-x---oo-x
144,10,1,5,-x---oo-x,2,-xx--oo-x
144,10,1,6,-xx--oo-x,0,oxx--oo-x
144,10,1,7,oxx--oo-x,7,oxx--ooxx
144,10,1,8,oxx--ooxx,4,oxx-oooxx
144,10,1,9,oxx-oooxx,3,oxxxoooxx
145,10,1,1,---------,4,----x----
145,10,1,2,----x----,3,---ox----
145,10,1,3,---ox----,1,-x-ox----
145,10,1,4,-x-ox----,0,ox-ox----
145,10,1,5,ox-ox----,5,ox-oxx---
145,10,1,6,ox-oxx---,6,ox-oxxo--
146,5,4,1,---------,8,--------x
146,5,4,2,--------x,0,o-------x
146,5,4,3,o-------x,7,o------xx
146,5,4,4,o------xx,1,oo-----xx
146,5,4,5,oo-----xx,6,oo----xxx
147,5,4,1,---------,8,--------x
147,5,4,2,--------x,0,o-------x
147,5,4,3,o-------x,7,o------xx
147,5,4,4,o------xx,2,o-o----xx
147,5,4,5,o-o----xx,6,o-o---xxx
148,7,8,1,---------,0,x--------
148,7,8,2,x--------,1,xo-------
148,7,8,3,xo-------,6,xo----x--
148,7,8,4,xo----x--,2,xoo---x--
148,7,8,5,xoo---x--,4,xoo-x-x--
148,7,8,6,xoo-x-x--,5,xoo-xox--
148,7,8,7,xoo-xox--,3,xooxxox--
149,7,8,1,---------,0,x--------
149,7,8,2,x--------,1,xo-------
149,7,8,3,xo-------,3,xo-x-----
149,7,8,4,xo-x-----,2,xoox-----
149,7,8,5,xoox-----,4,xooxx----
149,7,8,6,xooxx----,5,xooxxo---
149,7,8,7,xooxxo---,7,xooxxo-x-
149,7,8,8,xooxxo-x-,8,xooxxo-xo
150,5,10,1,---------,8,--------x
150,5,10,2,--------x,7,-------ox
150,5,10,3,-------ox,2,--x----ox
150,5,10,4,--x----ox,4,--x-o--ox
150,5,10,5,--x-o--ox,6,--x-o-xox
150,5,10,6,--x-o-xox,0,o-x-o-xox
150,5,10,7,o-x-o-xox,5,o-x-oxxox
151,5,10,1,---------,8,--------x
151,5,10,2,--------x,2,--o-----x
151,5,10,3,--o-----x,7,--o----xx
151,5,10,4,--o----xx,6,--o---oxx
151,5,10,5,--o---oxx,4,--o-x-oxx
151,5,10,6,--o-x-oxx,3,--oox-oxx
151,5,10,7,--oox-oxx,5,--ooxxoxx
151,5,10,8,--ooxxoxx,0,o-ooxxoxx
152,5,10,1,---------,8,--------x
152,5,10,2,--------x,3,---o----x
152,5,10,3,---o----x,7,---o---xx
152,5,10,4,---o---xx,1,-o-o---xx
152,5,10,5,-o-o---xx,6,-o-o--xxx
153,10,6,1,---------,0,x--------
153,10,6,2,x--------,2,x-o------
153,10,6,3,x-o------,8,x-o-----x
153,10,6,4,x-o-----x,4,x-o-o---x
153,10,6,5,x-o-o---x,6,x-o-o-x-x
153,10,6,6,x-o-o-x-x,3,x-ooo-x-x
153,10,6,7,x-ooo-x-x,7,x-ooo-xxx
154,10,6,1,---------,7,-------x-
154,10,6,2,-------x-,1,-o-----x-
154,10,6,3,-o-----x-,0,xo-----x-
154,10,6,4,xo-----x-,2,xoo----x-
154,10,6,5,xoo----x-,8,xoo----xx
154,10,6,6,xoo----xx,5,xoo--o-xx
154,10,6,7,xoo--o-xx,3,xoox-o-xx
154,10,6,8,xoox-o-xx,4,xooxoo-xx
154,10,6,9,xooxoo-xx,6,xooxooxxx
155,10,6,1,---------,2,--x------
155,10,6,2,--x------,0,o-x------
155,10,6,3,o-x------,1,oxx------
155,10,6,4,oxx------,4,oxx-o----
155,10,6,5,oxx-o----,6,oxx-o-x--
155,10,6,6,oxx-o-x--,3,oxxoo-x--
155,10,6,7,oxxoo-x--,7,oxxoo-xx-
155,10,6,8,oxxoo-xx-,8,oxxoo-xxo
156,8,5,1,---------,0,x--------
156,8,5,2,x--------,8,x-------o
156,8,5,3,x-------o,1,xx------o
156,8,5,4,xx------o,7,xx-----oo
156,8,5,5,xx-----oo,2,xxx----oo
157,8,5,1,---------,0,x--------
157,8,5,2,x--------,8,x-------o
157,8,5,3,x-------o,1,xx------o
157,8,5,4,xx------o,7,xx-----oo
157,8,5,5,xx-----oo,2,xxx----oo
158,5,1,1,---------,8,--------x
158,5,1,2,--------x,6,------o-x
158,5,1,3,------o-x,7,------oxx
158,5,1,4,------oxx,2,--o---oxx
158,5,1,5,--o---oxx,5,--o--xoxx
158,5,1,6,--o--xoxx,1,-oo--xoxx
158,5,1,7,-oo--xoxx,4,-oo-xxoxx
158,5,1,8,-oo-xxoxx,0,ooo-xxoxx
159,5,1,1,---------,8,--------x
159,5,1,2,--------x,3,---o----x
159,5,1,3,---o----x,7,---o---xx
159,5,1,4,---o---xx,5,---o-o-xx
159,5,1,5,---o-o-xx,6,---o-oxxx
160,5,1,1,---------,8,--------x
160,5,1,2,--------x,5,-----o--x
160,5,1,3,-----o--x,7,-----o-xx
160,5,1,4,-----o-xx,0,o----o-xx
160,5,1,5,o----o-xx,1,ox---o-xx
160,5,1,6,ox---o-xx,6,ox---ooxx
160,5,1,7,ox---ooxx,4,ox--xooxx
161,5,1,1,---------,8,--------x
161,5,1,2,--------x,2,--o-----x
161,5,1,3,--o-----x,3,--ox----x
161,5,1,4,--ox----x,4,--oxo---x
161,5,1,5,--oxo---x,7,--oxo--xx
161,5,1,6,--oxo--xx,0,o-oxo--xx
161,5,1,7,o-oxo--xx,6,o-oxo-xxx
162,8,7,1,---------,0,x--------
162,8,7,2,x--------,4,x---o----
162,8,7,3,x---o----,1,xx--o----
162,8,7,4,xx--o----,7,xx--o--o-
162,8,7,5,xx--o--o-,2,xxx-o--o-
163,8,7,1,---------,0,x--------
163,8,7,2,x--------,1,xo-------
163,8,7,3,xo-------,3,xo-x-----
163,8,7,4,xo-x-----,8,xo-x----o
163,8,7,5,xo-x----o,4,xo-xx---o
163,8,7,6,xo-xx---o,6,xo-xx-o-o
163,8,7,7,xo-xx-o-o,2,xoxxx-o-o
163,8,7,8,xoxxx-o-o,7,xoxxx-ooo
164,5,7,1,---------,8,--------x
164,5,7,2,--------x,0,o-------x
164,5,7,3,o-------x,7,o------xx
164,5,7,4,o------xx,4,o---o--xx
164,5,7,5,o---o--xx,6,o---o-xxx
165,5,7,1,---------,8,--------x
165,5,7,2,--------x,0,o-------x
165,5,7,3,o-------x,7,o------xx
165,5,7,4,o------xx,4,o---o--xx
165,5,7,5,o---o--xx,6,o---o-xxx
166,10,7,1,---------,0,x--------
166,10,7,2,x--------,4,x---o----
166,10,7,3,x---o----,3,x--xo----
166,10,7,4,x--xo----,5,x--xoo---
166,10,7,5,x--xoo---,6,x--xoox--
167,10,7,1,---------,2,--x------
167,10,7,2,--x------,0,o-x------
167,10,7,3,o-x------,5,o-x--x---
167,10,7,4,o-x--x---,3,o-xo-x---
167,10,7,5,o-xo-x---,7,o-xo-x-x-
167,10,7,6,o-xo-x-x-,1,ooxo-x-x-
167,10,7,7,ooxo-x-x-,4,ooxoxx-x-
167,10,7,8,ooxoxx-x-,8,ooxoxx-xo
167,10,7,9,ooxoxx-xo,6,ooxoxxxxo
168,10,7,1,---------,4,----x----
168,10,7,2,----x----,0,o---x----
168,10,7,3,o---x----,2,o-x-x----
168,10,7,4,o-x-x----,7,o-x-x--o-
168,10,7,5,o-x-x--o-,1,oxx-x--o-
168,10,7,6,oxx-x--o-,8,oxx-x--oo
168,10,7,7,oxx-x--oo,5,oxx-xx-oo
168,10,7,8,oxx-xx-oo,3,oxxoxx-oo
168,10,7,9,oxxoxx-oo,6,oxxoxxxoo
169,10,7,1,---------,0,x--------
169,10,7,2,x--------,3,x--o-----
169,10,7,3,x--o-----,7,x--o---x-
169,10,7,4,x--o---x-,5,x--o-o-x-
169,10,7,5,x--o-o-x-,8,x--o-o-xx
169,10,7,6,x--o-o-xx,2,x-oo-o-xx
169,10,7,7,x-oo-o-xx,1,xxoo-o-xx
169,10,7,8,xxoo-o-xx,6,xxoo-ooxx
169,10,7,9,xxoo-ooxx,4,xxooxooxx
170,7,6,1,---------,0,x--------
170,7,6,2,x--------,2,x-o------
170,7,6,3,x-o------,7,x-o----x-
170,7,6,4,x-o----x-,5,x-o--o-x-
